m/z,Average,Tryp R05,IMS199_Chemo_Left_4K,IMS199_Control_Right_Bottom_4K,IMS199_Control_Right_Top_4K
1528.6134033,1.28183,0.93673,1.21351,1.42596,1.37485
1529.3094482,1.346,0.915832,1.3774,1.45655,1.33509
1530.0054932,1.24233,0.930058,1.36013,1.24655,1.14742
1530.7015381,1.2393,0.934572,1.23706,1.30141,1.2845
1531.397583,1.39007,0.968968,1.36442,1.52275,1.42296
1532.0935059,1.38226,1.23818,1.48344,1.37914,1.23366
1532.7895508,1.34375,1.16003,1.48413,1.23653,1.2264
1533.4855957,1.59797,1.32231,1.49489,1.61606,1.68242
1534.1816406,1.75161,1.04977,1.90574,1.61513,1.67447
1534.8776855,1.35266,0.968291,1.53883,1.22481,1.24287
1535.5737305,1.38477,1.04547,1.27347,1.46438,1.5371
1536.2697754,1.37251,0.981691,1.42298,1.40539,1.35401
1536.9658203,1.26346,0.957983,1.40012,1.23458,1.16039
1537.6618652,1.24353,0.98072,1.21914,1.31916,1.29288
1538.3577881,1.42666,1.15783,1.43473,1.50882,1.41961
1539.053833,1.41712,1.08199,1.57414,1.41347,1.26013
1539.7498779,1.2705,1.07945,1.28951,1.27088,1.28803
1540.4459229,1.39909,1.08914,1.34519,1.53488,1.46535
1541.1419678,1.35159,0.97271,1.48062,1.38756,1.23194
1541.8380127,1.21138,0.957438,1.24411,1.21826,1.22774
1542.5340576,1.29435,0.978388,1.25452,1.42463,1.34999
1543.2301025,1.34022,0.988748,1.41773,1.41411,1.28208
1543.9261475,1.22712,0.97627,1.33429,1.19337,1.16988
1544.6221924,1.27928,0.990315,1.22914,1.4092,1.35335
1545.3181152,1.33839,0.923345,1.39031,1.41799,1.31067
1546.0141602,1.27234,0.926471,1.43897,1.24368,1.13613
1546.7102051,1.26904,0.979836,1.24398,1.35336,1.3414
1547.40625,1.39535,0.965314,1.3972,1.50643,1.43922
1548.1022949,1.31423,0.909928,1.43525,1.3426,1.20718
1548.7983398,1.22524,0.973523,1.26203,1.22778,1.23412
1549.4943848,1.30645,1.01149,1.26185,1.44912,1.34947
1550.1904297,1.31135,0.934227,1.39994,1.34642,1.24038
1550.8864746,1.26033,0.96631,1.39443,1.21772,1.17063
1551.5823975,1.52454,1.00577,1.47721,1.70203,1.64433
1552.2784424,1.60174,0.962908,1.72042,1.70789,1.54703
1552.9744873,1.33626,0.975464,1.47208,1.29674,1.27547
1553.6705322,1.36014,1.01799,1.29346,1.51689,1.47245
1554.3665771,1.42819,1.13691,1.43914,1.53489,1.43049
1555.0626221,1.36624,1.12857,1.52272,1.33931,1.2188
1555.758667,1.29014,1.12097,1.22101,1.35731,1.39792
1556.4547119,1.45959,1.14996,1.42298,1.58426,1.50799
1557.1507568,1.35207,1.09031,1.46696,1.38183,1.22655
1557.8468018,1.23117,1.01101,1.23799,1.23696,1.27011
1558.5427246,1.29906,1.06032,1.2482,1.41501,1.35161
1559.2387695,1.28855,1.05546,1.33225,1.34012,1.2498
1559.9348145,1.17845,1.03593,1.25851,1.1466,1.11106
1560.6308594,1.20332,1.0464,1.13549,1.3037,1.26579
1561.3269043,1.3154,1.03506,1.34811,1.37676,1.29614
1562.0229492,1.3139,1.02684,1.50242,1.23255,1.16329
1562.7189941,1.28241,1.02522,1.23522,1.32087,1.36079
1563.4150391,1.38995,0.997536,1.37239,1.46479,1.43722
1564.111084,1.32137,0.971277,1.445,1.31609,1.21049
1564.8071289,1.24858,0.966241,1.29837,1.23805,1.25501
1565.5030518,1.47319,0.992854,1.44629,1.64119,1.53608
1566.1990967,1.45531,0.98722,1.56646,1.52954,1.36815
1566.8951416,1.34449,0.974441,1.5557,1.22639,1.21627
1567.5911865,1.46018,0.997352,1.37413,1.58699,1.58668
1568.2872314,1.61289,0.921917,1.67129,1.65411,1.64368
1568.9832764,1.37246,0.95537,1.60766,1.27734,1.19999
1569.6793213,1.40446,0.927274,1.29736,1.54152,1.57586
1570.3753662,1.47367,1.04758,1.4971,1.56531,1.49529
1571.0714111,1.48973,1.03497,1.6714,1.44817,1.34502
1571.767334,1.32424,1.08212,1.33058,1.34568,1.36558
1572.4633789,1.47984,1.13213,1.40095,1.61945,1.56533
1573.1594238,1.38555,1.0678,1.48497,1.41492,1.27784
1573.8554688,1.22861,1.07255,1.25268,1.22315,1.22938
1574.5515137,1.29551,1.10757,1.24315,1.41378,1.33018
1575.2475586,1.41914,1.09825,1.49081,1.47099,1.36444
1575.9436035,1.32148,1.1398,1.45604,1.24783,1.22899
1576.6396484,1.44856,1.16323,1.4067,1.554,1.52428
1577.3356934,1.62805,1.21936,1.65025,1.67502,1.6438
1578.0317383,1.43254,1.18925,1.6162,1.34451,1.27692
1578.7276611,1.38955,1.2389,1.37103,1.3893,1.42676
1579.4237061,1.89458,1.24175,1.87477,2.18293,1.92911
1580.119751,1.65969,1.15144,1.86539,1.77017,1.41698
1580.8157959,1.35917,1.18676,1.3284,1.38696,1.44398
1581.5118408,1.4846,1.12594,1.41082,1.68552,1.55346
1582.2078857,1.35778,1.17453,1.43289,1.40885,1.26355
1582.9039307,1.2586,1.15073,1.32646,1.22944,1.21327
1583.5999756,1.3471,1.15932,1.28125,1.45564,1.42201
1584.2960205,1.42075,1.2071,1.46538,1.48245,1.35309
1584.9919434,1.25779,1.26253,1.34211,1.2129,1.15905
1585.6879883,1.37266,1.15393,1.4271,1.35632,1.33733
1586.3840332,1.65488,1.21348,1.62723,1.6615,1.74794
1587.0800781,1.67275,1.1667,2.01276,1.44344,1.41908
1587.776123,1.50513,1.18484,1.46296,1.54583,1.61396
1588.472168,1.68302,1.12812,1.61665,1.84799,1.79619
1589.1682129,1.51319,1.13823,1.63573,1.54365,1.40425
1589.8642578,1.37002,1.20791,1.47359,1.29711,1.31884
1590.5603027,1.71538,1.41911,1.62789,1.90733,1.82655
1591.2563477,1.71606,1.35271,1.8448,1.7615,1.60002
1591.9522705,1.36399,1.28564,1.45784,1.28023,1.30057
1592.6483154,1.44207,1.28692,1.38019,1.56097,1.50285
1593.3443604,1.64561,1.22552,1.69274,1.69034,1.64551
1594.0404053,1.42608,1.20538,1.59553,1.36319,1.26898
1594.7364502,1.35616,1.23649,1.24945,1.40143,1.49695
1595.4324951,1.56627,1.26986,1.56533,1.68112,1.58169
1596.12854,1.40391,1.22833,1.5374,1.39711,1.24956
1596.824585,1.25693,1.21117,1.20126,1.29045,1.31772
1597.5206299,1.35086,1.22941,1.32106,1.43927,1.35848
1598.2165527,1.30973,1.25897,1.37064,1.34023,1.212
1598.9125977,1.19703,1.25428,1.24569,1.1528,1.14963
1599.6086426,1.31754,1.22596,1.26645,1.41688,1.35362
1600.3046875,1.41576,1.18151,1.48501,1.46161,1.33982
1601.0007324,1.27215,1.20443,1.36258,1.23531,1.19203
1601.6967773,1.33361,1.19864,1.26966,1.44261,1.40236
1602.3928223,1.46878,1.1751,1.48236,1.54869,1.46209
1603.0888672,1.32625,1.16033,1.47157,1.26556,1.18818
1603.7849121,1.25237,1.10454,1.1919,1.32103,1.32404
1604.480957,1.33053,1.132,1.30971,1.42069,1.34698
1605.1768799,1.26988,1.10559,1.35827,1.26684,1.17596
1605.8729248,1.19161,1.16326,1.20082,1.17699,1.2022
1606.5689697,1.26914,1.30332,1.20632,1.343,1.29187
1607.2650146,1.36674,1.39531,1.42093,1.39506,1.27142
1607.9610596,1.29419,1.38278,1.39261,1.22781,1.17699
1608.6571045,1.33812,1.31755,1.2311,1.44963,1.41222
1609.3531494,1.50581,1.30082,1.52834,1.60752,1.45871
1610.0491943,1.30872,1.21809,1.42785,1.24388,1.18007
1610.7452393,1.27974,1.23747,1.17961,1.37038,1.37461
1611.4412842,1.38488,1.27827,1.39323,1.45515,1.35911
1612.137207,1.31546,1.32744,1.42914,1.29718,1.15248
1612.833252,1.25855,1.39709,1.2049,1.28209,1.29183
1613.5292969,1.40206,1.45775,1.37298,1.47716,1.39245
1614.2253418,1.44033,1.38241,1.54628,1.46537,1.28188
1614.9213867,1.29271,1.32139,1.32775,1.2453,1.26433
1615.6174316,1.37901,1.27849,1.32315,1.48189,1.41812
1616.3134766,1.43848,1.29459,1.48873,1.47163,1.3707
1617.0095215,1.28345,1.23827,1.37874,1.23332,1.18321
1617.7055664,1.27037,1.27908,1.19375,1.34055,1.34884
1618.4014893,1.34682,1.29628,1.32345,1.42396,1.34996
1619.0975342,1.2469,1.23595,1.34905,1.21442,1.11652
1619.7935791,1.20214,1.19939,1.12309,1.25748,1.28087
1620.489624,1.26885,1.21638,1.25187,1.34171,1.25746
1621.1856689,1.23963,1.2006,1.30689,1.23868,1.15439
1621.8817139,1.16339,1.20591,1.17741,1.13898,1.15901
1622.5777588,1.2766,1.26583,1.24311,1.3568,1.28466
1623.2738037,1.45413,1.15704,1.58259,1.51948,1.28939
1623.9698486,1.34501,1.18081,1.41418,1.29948,1.31269
1624.6658936,1.4504,1.22367,1.33285,1.63903,1.56413
1625.3618164,1.49058,1.2521,1.56465,1.5577,1.41429
1626.0578613,1.34874,1.23349,1.48442,1.28296,1.23706
1626.7539063,1.36015,1.47606,1.24255,1.43834,1.41486
1627.4499512,1.43646,1.42762,1.43215,1.4829,1.39276
1628.1459961,1.34581,1.26526,1.49924,1.29483,1.17985
1628.842041,1.3786,1.39198,1.40841,1.35068,1.34367
1629.5380859,1.60356,1.37532,1.50187,1.81467,1.6872
1630.2341309,1.66086,1.36589,1.82343,1.68994,1.49701
1630.9301758,1.34575,1.3229,1.40696,1.2751,1.31287
1631.6260986,1.42636,1.31827,1.31581,1.59672,1.51727
1632.3221436,1.36842,1.33414,1.38986,1.4231,1.30689
1633.0181885,1.21465,1.33469,1.29292,1.15614,1.11691
1633.7142334,1.2284,1.2908,1.14783,1.31783,1.27397
1634.4102783,1.29998,1.34092,1.27474,1.38906,1.27786
1635.1063232,1.2399,1.30555,1.32553,1.19508,1.12521
1635.8023682,1.21424,1.22906,1.15852,1.26482,1.25294
1636.4984131,1.33979,1.30182,1.3222,1.38782,1.34221
1637.194458,1.48264,1.22977,1.73912,1.39286,1.22738
1637.8905029,1.4799,1.21754,1.37659,1.63203,1.62739
1638.5864258,1.64556,1.2161,1.57849,1.8512,1.74315
1639.2824707,1.47934,1.24485,1.58704,1.51505,1.37706
1639.9785156,1.36501,1.15148,1.36974,1.37972,1.41267
1640.6745605,1.37605,1.18519,1.31738,1.4953,1.44654
1641.3706055,1.40381,1.13861,1.43847,1.46646,1.3773
1642.0666504,1.28285,1.1473,1.36564,1.26426,1.2126
1642.7626953,1.28991,1.09501,1.22672,1.38426,1.36985
1643.4587402,1.37266,1.20251,1.36763,1.4475,1.36874
1644.1547852,1.31526,1.2011,1.42051,1.29376,1.17233
1644.850708,1.23933,1.25367,1.20822,1.25448,1.26254
1645.5467529,1.31693,1.27958,1.25781,1.41603,1.34188
1646.2427979,1.28748,1.26343,1.34414,1.30554,1.19889
1646.9388428,1.18435,1.21215,1.22382,1.14507,1.14568
1647.6348877,1.2682,1.16069,1.20826,1.37395,1.30661
1648.3309326,1.35608,1.2079,1.39888,1.39023,1.2977
1649.0269775,1.25497,1.17429,1.36515,1.1971,1.15123
1649.7230225,1.30689,1.26402,1.20226,1.42318,1.40188
1650.4190674,1.40716,1.3021,1.42983,1.44848,1.39036
1651.1151123,1.31391,1.23918,1.456,1.25019,1.16824
1651.8110352,1.29731,1.25901,1.23109,1.37934,1.36575
1652.5070801,1.39926,1.23271,1.37151,1.48935,1.41898
1653.203125,1.53684,1.24404,1.74037,1.39024,1.3978
1653.8991699,1.35861,1.17869,1.44088,1.28111,1.34571
1654.5952148,1.46351,1.20177,1.36604,1.55887,1.59692
1655.2912598,1.43567,1.11672,1.53122,1.44036,1.362
1655.9873047,1.27431,1.19004,1.38311,1.18941,1.20633
1656.6833496,1.36501,1.13715,1.28496,1.47273,1.45816
1657.3793945,1.38355,1.11315,1.40338,1.43464,1.37487
1658.0754395,1.25075,1.13191,1.34763,1.20698,1.17133
1658.7713623,1.23562,1.07024,1.17963,1.29758,1.32163
1659.4674072,1.33196,1.07469,1.32823,1.40457,1.35187
1660.1634521,1.25434,1.10549,1.34241,1.23532,1.17478
1660.8594971,1.20322,1.10968,1.18249,1.22233,1.24595
1661.555542,1.32018,1.06031,1.29955,1.40757,1.35554
1662.2515869,1.30171,1.07806,1.39024,1.30827,1.22683
1662.9476318,1.21782,1.0558,1.24987,1.21091,1.22143
1663.6436768,1.26671,1.04389,1.21693,1.36263,1.34167
1664.3397217,1.28524,1.03757,1.32937,1.33204,1.25323
1665.0356445,1.2112,1.04844,1.29933,1.18804,1.14228
1665.7316895,1.22896,1.10919,1.17609,1.31538,1.28784
1666.4277344,1.33774,1.22427,1.33305,1.36459,1.31769
1667.1237793,1.26924,1.11506,1.41294,1.19072,1.14454
1667.8198242,1.26495,1.25426,1.1866,1.31242,1.32872
1668.5158691,1.34152,1.12604,1.33186,1.40324,1.35236
1669.2119141,1.30751,1.05069,1.43077,1.29248,1.19272
1669.907959,1.22185,1.09074,1.22361,1.22629,1.25906
1670.6040039,1.32711,1.06934,1.30432,1.42191,1.36736
1671.3000488,1.35959,1.04194,1.44814,1.39129,1.29198
1671.9959717,1.28082,1.0609,1.38911,1.22654,1.23138
1672.6920166,1.36339,1.0224,1.26495,1.47624,1.52886
1673.3880615,1.40881,1.04335,1.46632,1.4446,1.41164
1674.0841064,1.28561,1.02999,1.35345,1.2796,1.26999
1674.7801514,1.30267,1.07183,1.25638,1.38006,1.40899
1675.4761963,1.33504,0.989881,1.35907,1.39589,1.35218
1676.1722412,1.27498,1.02882,1.35967,1.27782,1.22276
1676.8682861,1.21017,0.997374,1.2083,1.2348,1.26503
1677.5643311,1.35143,0.978274,1.32512,1.4677,1.42409
1678.2602539,1.33018,0.977297,1.42898,1.37852,1.25309
1678.9562988,1.23723,0.955613,1.30802,1.20428,1.2404
1679.6523438,1.39758,0.958246,1.35397,1.55513,1.4945
1680.3483887,1.46882,0.959808,1.55596,1.54275,1.43412
1681.0444336,1.43926,0.89597,1.64409,1.31479,1.34036
1681.7404785,1.40888,0.954177,1.35866,1.46811,1.50253
1682.4365234,1.47736,1.00317,1.4576,1.55364,1.52788
1683.1325684,1.31108,0.976263,1.44737,1.23627,1.22592
1683.8286133,1.27559,1.02413,1.2853,1.28976,1.33091
1684.5246582,1.41888,0.972189,1.40452,1.51862,1.49157
1685.2205811,1.36277,0.933455,1.50624,1.35339,1.27225
1685.916626,1.29946,0.919163,1.33427,1.32158,1.3423
1686.6126709,1.37268,0.949765,1.32127,1.49821,1.48237
1687.3087158,1.35112,0.943532,1.42819,1.38883,1.32083
1688.0047607,1.23627,0.971399,1.30968,1.19303,1.22346
1688.7008057,1.25474,1.02225,1.19775,1.32495,1.34839
1689.3968506,1.31137,0.924609,1.34787,1.36759,1.31271
1690.0928955,1.1998,0.949885,1.31654,1.14769,1.12574
1690.7889404,1.22088,0.920012,1.18443,1.2828,1.30581
1691.4848633,1.30033,0.930332,1.2999,1.37404,1.3479
1692.1809082,1.25345,0.930891,1.39354,1.22865,1.15542
1692.8769531,1.25337,0.88638,1.32271,1.25877,1.254
1693.572998,1.55027,0.927197,1.50928,1.74326,1.67184
1694.269043,1.61459,0.88385,1.9501,1.57856,1.34914
1694.9650879,1.41639,0.923121,1.4732,1.41814,1.4874
1695.6611328,1.50597,0.915963,1.4595,1.67502,1.64323
1696.3571777,1.446,0.865305,1.56738,1.49824,1.3969
1697.0532227,1.29149,0.883898,1.42474,1.25724,1.24055
1697.7492676,1.32544,0.856421,1.33661,1.38962,1.39748
1698.4451904,1.56302,0.849777,1.56732,1.71912,1.65314
1699.1412354,1.39414,0.846284,1.60568,1.34654,1.26415
1699.8372803,1.31807,0.850098,1.24982,1.42351,1.4855
1700.5333252,1.4016,0.81248,1.3901,1.51734,1.49492
1701.2293701,1.28543,0.882635,1.40734,1.28824,1.2252
1701.925415,1.19399,0.830103,1.21915,1.2187,1.24873
1702.62146,1.27494,0.860398,1.25299,1.37835,1.36022
1703.3175049,1.29192,0.851403,1.38804,1.3164,1.25593
1704.0135498,1.1745,0.861824,1.27785,1.13511,1.14277
1704.7095947,1.2224,0.908087,1.18367,1.32319,1.31663
1705.4055176,1.2743,0.874219,1.3254,1.32967,1.27854
1706.1015625,1.20546,0.860203,1.33794,1.16917,1.13139
1706.7976074,1.23105,0.830899,1.23695,1.28834,1.29845
1707.4936523,1.42468,0.855513,1.48059,1.52548,1.4511
1708.1896973,1.3588,0.835712,1.49519,1.36405,1.3043
1708.8857422,1.28629,0.871609,1.29976,1.34189,1.37143
1709.5817871,1.34069,0.855238,1.33569,1.45514,1.41627
1710.277832,1.30484,0.857103,1.41734,1.32524,1.26101
1710.973877,1.26453,0.864809,1.39766,1.19304,1.23758
1711.6697998,1.44917,0.817855,1.40323,1.58619,1.60739
1712.3658447,1.54326,0.828586,1.65807,1.58292,1.55147
1713.0618896,1.28594,0.798161,1.45157,1.19588,1.24152
1713.7579346,1.34096,0.841997,1.24576,1.5011,1.53221
1714.4539795,1.3541,0.82514,1.40432,1.43337,1.38545
1715.1500244,1.39505,0.775637,1.66467,1.31098,1.21861
1715.8460693,1.35409,0.798384,1.29525,1.46298,1.53755
1716.5421143,1.52019,0.774495,1.56902,1.6514,1.57508
1717.2381592,1.31648,0.816609,1.49684,1.31928,1.1956
1717.9342041,1.19157,0.779359,1.19465,1.2137,1.29257
1718.630127,1.24528,0.773542,1.24738,1.33427,1.31536
1719.3261719,1.3735,0.759321,1.56747,1.36802,1.25854
1720.0222168,1.24184,0.740685,1.33602,1.20815,1.25869
1720.7182617,1.33777,0.762868,1.33402,1.45058,1.42387
1721.4143066,1.54609,0.782125,1.77077,1.56147,1.42686
1722.1103516,1.55941,0.806599,1.62501,1.64125,1.65395
1722.8063965,1.57794,0.759837,1.57146,1.74681,1.72988
1723.5024414,1.48545,0.732335,1.54215,1.5807,1.55221
1724.1984863,1.34924,0.762416,1.44784,1.38329,1.35232
1724.8944092,1.24466,0.744683,1.25745,1.2892,1.33733
1725.5904541,1.30647,0.820155,1.31021,1.38574,1.38365
1726.286499,1.27682,0.809928,1.3698,1.29363,1.25174
1726.9825439,1.20083,0.820257,1.30945,1.17304,1.17426
1727.6785889,1.30037,0.775975,1.251,1.42351,1.43296
1728.3746338,1.37714,0.80699,1.46045,1.44797,1.37535
1729.0706787,1.22781,0.765555,1.34141,1.20809,1.20726
1729.7667236,1.284,0.740236,1.23257,1.42329,1.42012
1730.4627686,1.30815,0.797371,1.35439,1.38277,1.34242
1731.1588135,1.21129,0.752528,1.32937,1.19564,1.17065
1731.8547363,1.17549,0.77994,1.16079,1.24865,1.26237
1732.5507813,1.22576,0.739271,1.23801,1.30543,1.28683
1733.2468262,1.24847,0.748849,1.38801,1.23258,1.17997
1733.9428711,1.17425,0.754477,1.2207,1.17407,1.22633
1734.638916,1.2413,0.781081,1.22813,1.33007,1.32548
1735.3349609,1.28424,0.708206,1.36508,1.34004,1.27417
1736.0310059,1.2222,0.689477,1.39874,1.16945,1.13771
1736.7270508,1.30016,0.775735,1.20034,1.44157,1.49934
1737.4230957,1.3884,0.761716,1.41106,1.50018,1.4524
1738.1190186,1.19132,0.782699,1.31773,1.16007,1.12732
1738.8150635,1.18421,0.817228,1.13394,1.25962,1.32593
1739.5111084,1.22589,0.737009,1.24488,1.30959,1.27291
1740.2071533,1.14805,0.750256,1.26695,1.13613,1.08886
1740.9031982,1.12343,0.727415,1.1155,1.1798,1.20995
1741.5992432,1.27137,0.715157,1.27897,1.33822,1.36686
1742.2952881,1.26483,0.774946,1.37626,1.26416,1.23959
1742.991333,1.23946,0.794115,1.31214,1.20436,1.2727
1743.6873779,1.32681,0.781785,1.29724,1.39496,1.45228
1744.3834229,1.43386,0.829838,1.49636,1.47352,1.468
1745.0793457,1.28401,0.755356,1.43837,1.23408,1.22912
1745.7753906,1.26318,0.741596,1.19961,1.36354,1.43584
1746.4714355,1.31723,0.741709,1.36266,1.38312,1.36413
1747.1674805,1.2146,0.721762,1.34213,1.19187,1.1738
1747.8635254,1.17948,0.739556,1.16939,1.25208,1.27331
1748.5595703,1.23217,0.714577,1.24343,1.30795,1.30032
1749.2556152,1.24376,0.744655,1.36416,1.25402,1.19542
1749.9516602,1.14473,0.723124,1.18012,1.15728,1.20217
1750.6477051,1.23911,0.748607,1.21894,1.35802,1.33338
1751.34375,1.31779,0.742118,1.4497,1.35867,1.26732
1752.0396729,1.23634,0.717442,1.34306,1.20692,1.24747
1752.7357178,1.30854,0.720836,1.28082,1.40663,1.44105
1753.4317627,1.33349,0.676683,1.38983,1.39324,1.3647
1754.1278076,1.18315,0.69533,1.294,1.15203,1.16471
1754.8238525,1.16591,0.707036,1.15351,1.24437,1.25479
1755.5198975,1.23626,0.71138,1.26477,1.30882,1.29197
1756.2159424,1.15861,0.711779,1.28625,1.13349,1.10751
1756.9119873,1.14207,0.715772,1.14528,1.20634,1.22162
1757.6080322,1.24417,0.728286,1.24967,1.33737,1.31191
1758.3039551,1.21874,0.660645,1.33658,1.23025,1.16699
1759,1.13054,0.753253,1.17202,1.14644,1.17506
1759.6960449,1.19128,0.733306,1.16246,1.29115,1.29473
1760.3920898,1.19826,0.750785,1.25577,1.25693,1.19384
1761.0881348,1.12061,0.733925,1.19708,1.11749,1.11466
1761.7841797,1.116,0.716429,1.08923,1.19473,1.21234
1762.4802246,1.17184,0.725316,1.1868,1.24412,1.22641
1763.1762695,1.19797,0.757177,1.34909,1.17517,1.11711
1763.8723145,1.18208,0.72499,1.17624,1.24481,1.28147
1764.5683594,1.28979,0.747552,1.30408,1.38504,1.36447
1765.2642822,1.29245,0.740373,1.43715,1.28913,1.22944
1765.9603271,1.20921,0.733719,1.23166,1.24153,1.29347
1766.6563721,1.30508,0.698418,1.30675,1.40705,1.39587
1767.352417,1.33385,0.751638,1.41773,1.3688,1.33574
1768.0484619,1.2081,0.740104,1.32372,1.17801,1.18951
1768.7445068,1.25192,0.733543,1.21012,1.33389,1.39126
1769.4405518,1.26611,0.775999,1.31477,1.32188,1.30681
1770.1365967,1.15823,0.69259,1.27128,1.13496,1.12647
1770.8326416,1.16418,0.729978,1.13644,1.24871,1.27643
1771.5285645,1.24839,0.74186,1.24379,1.30131,1.37167
1772.2246094,1.1816,0.68308,1.27432,1.14775,1.19516
1772.9206543,1.13809,0.749913,1.14771,1.17467,1.22436
1773.6166992,1.22488,0.673525,1.20661,1.31771,1.34311
1774.3127441,1.21018,0.685311,1.29478,1.23674,1.2086
1775.0087891,1.11328,0.690037,1.17195,1.11591,1.13898
1775.704834,1.1735,0.708652,1.14898,1.26849,1.2733
1776.4008789,1.22616,0.729062,1.2802,1.29456,1.23872
1777.0969238,1.14725,0.685162,1.27038,1.12015,1.11044
1777.7929688,1.17038,0.693518,1.1269,1.28767,1.28904
1778.4888916,1.22613,0.715835,1.2467,1.31479,1.28441
1779.1849365,1.22352,0.723212,1.37358,1.20976,1.15659
1779.8809814,1.19005,0.710005,1.15901,1.26989,1.32275
1780.5770264,1.30866,0.673627,1.31292,1.42247,1.39629
1781.2730713,1.25236,0.774566,1.37346,1.25615,1.21013
1781.9691162,1.19751,0.744784,1.20703,1.22976,1.29271
1782.6651611,1.27509,0.739289,1.26837,1.3843,1.3629
1783.3612061,1.28175,0.775621,1.38383,1.30419,1.25518
1784.057251,1.18987,0.754901,1.25754,1.17178,1.2249
1784.7531738,1.28636,0.768153,1.24792,1.41494,1.40853
1785.4492188,1.30234,0.743029,1.38669,1.35736,1.29565
1786.1452637,1.21718,0.737945,1.32395,1.18022,1.20841
1786.8413086,1.23314,0.742245,1.19084,1.34747,1.35301
1787.5373535,1.30153,0.814527,1.3289,1.38894,1.34755
1788.2333984,1.20799,0.749891,1.32732,1.19426,1.15988
1788.9294434,1.16056,0.726946,1.15831,1.20933,1.24876
1789.6254883,1.20971,0.759908,1.20796,1.2945,1.28227
1790.3215332,1.23227,0.751099,1.31876,1.26979,1.21146
1791.0175781,1.23753,0.715424,1.4195,1.13901,1.17218
1791.713501,1.36668,0.759842,1.27435,1.54043,1.57492
1792.4095459,1.46435,0.731102,1.5696,1.52093,1.4806
1793.1055908,1.22329,0.749858,1.36628,1.15855,1.1945
1793.8016357,1.2717,0.716727,1.19806,1.42063,1.43692
1794.4976807,1.28102,0.771893,1.32023,1.34498,1.32949
1795.1937256,1.18492,0.828358,1.30073,1.15314,1.1355
1795.8897705,1.20948,0.805315,1.21053,1.25326,1.28076
1796.5858154,1.29916,0.805273,1.28054,1.3552,1.42654
1797.2818604,1.273,0.850699,1.37549,1.24588,1.26517
1797.9779053,1.19756,0.778816,1.23704,1.19127,1.25927
1798.6738281,1.28118,0.752239,1.24272,1.37664,1.4147
1799.369873,1.28422,0.821018,1.39156,1.30141,1.25808
1800.065918,1.22681,0.797004,1.29849,1.21322,1.2588
1800.7619629,1.36317,0.834458,1.341,1.48684,1.47706
1801.4580078,1.45587,0.868477,1.54691,1.52721,1.46072
1802.1540527,1.30544,0.866492,1.42834,1.28426,1.28158
1802.8500977,1.28763,0.826135,1.24451,1.39108,1.42708
1803.5461426,1.32884,0.835324,1.34467,1.41923,1.39993
1804.2421875,1.23922,0.784995,1.35139,1.22974,1.20074
1804.9381104,1.19396,0.845236,1.20656,1.22163,1.27088
1805.6341553,1.27895,0.79624,1.26485,1.3968,1.35708
1806.3302002,1.33372,0.842736,1.48355,1.34609,1.24996
1807.0262451,1.2532,0.775713,1.31639,1.24613,1.29654
1807.72229,1.35728,0.817951,1.33012,1.50758,1.46162
1808.418335,1.40918,0.842763,1.51159,1.47198,1.39221
1809.1143799,1.27487,0.799475,1.40509,1.23694,1.23782
1809.8104248,1.2918,0.840935,1.23193,1.40711,1.43798
1810.5064697,1.34742,0.83307,1.39222,1.42901,1.37433
1811.2025146,1.23935,0.827253,1.36817,1.19673,1.19
1811.8984375,1.25203,0.833309,1.22686,1.32093,1.36156
1812.5944824,1.36617,0.839052,1.38171,1.45043,1.44662
1813.2905273,1.3202,0.847555,1.4773,1.29348,1.24846
1813.9865723,1.29879,0.815428,1.3133,1.34068,1.39118
1814.6826172,1.3953,0.796213,1.41808,1.48129,1.47658
1815.3786621,1.6565,0.788911,1.83557,1.71242,1.61303
1816.074707,1.46102,0.838796,1.60281,1.40606,1.49202
1816.770752,1.56878,0.861652,1.48765,1.75973,1.7883
1817.4667969,1.60144,0.869822,1.66108,1.64892,1.6859
1818.1627197,1.42433,0.909475,1.61275,1.31199,1.37258
1818.8587646,1.38576,0.895802,1.3213,1.46454,1.57028
1819.5548096,1.44982,0.875563,1.45582,1.51957,1.55238
1820.2508545,1.30628,0.857198,1.43937,1.27075,1.25355
1820.9468994,1.29445,0.935158,1.33727,1.30208,1.34914
1821.6429443,1.42775,0.914853,1.43201,1.51627,1.51639
1822.3389893,1.57486,0.877102,1.77842,1.5696,1.48136
1823.0350342,1.38907,0.895379,1.50296,1.35237,1.40323
1823.7310791,1.49013,0.866516,1.44538,1.63436,1.64449
1824.427124,1.39422,0.88234,1.48969,1.43332,1.38024
1825.1230469,1.36515,0.868997,1.52854,1.31488,1.30701
1825.8190918,1.35484,0.845969,1.34159,1.43049,1.4811
1826.5151367,1.4842,0.844156,1.51454,1.59876,1.55103
1827.2111816,1.36275,0.838314,1.53901,1.32155,1.28304
1827.9072266,1.32258,0.819913,1.30853,1.39582,1.44789
1828.6032715,1.46504,0.86606,1.51413,1.55867,1.52399
1829.2993164,1.47855,0.830495,1.62662,1.50357,1.44041
1829.9953613,1.39782,0.795052,1.42925,1.44823,1.50209
1830.6914063,1.43229,0.827713,1.43328,1.53189,1.55407
1831.3873291,1.38791,0.841407,1.4927,1.43629,1.37141
1832.083374,1.27973,0.792189,1.36746,1.26554,1.30467
